TreatmentID	#overlap	#sample	#True	#all	pvalue	-log10.pvalue	Ratio	q value	-log10.qvalue
BRD-K06792661_Narciclasine_T3M10_6.0_h_10.0_um	3	193	21	8706	0.001042344	2.981988949	0.142857143	0.021633551	1.664872188
BRD-K21680192_mitoxantrone_A375_24_h_1.11_um	3	193	21	8706	0.001042344	2.981988949	0.142857143	0.021633551	1.664872188
BRD-K21680192_mitoxantrone_MCF7_24_h_3.33_um	3	193	21	8706	0.001042344	2.981988949	0.142857143	0.021633551	1.664872188
BRD-K92571446_WZ-3105_HCC515_24_h_0.37_um	3	193	21	8706	0.001042344	2.981988949	0.142857143	0.021633551	1.664872188
BRD-U86922168_-666_SKB_24.0_h_10.0_um	3	193	21	8706	0.001042344	2.981988949	0.142857143	0.021633551	1.664872188
BRD-A24396574_celastrol_HS578T_3_h_3.33_um	2	85	21	8706	0.001052126	2.977932271	0.095238095	0.021633551	1.664872188
BRD-A58767537_afatinib_PC3_24_h_10_um	2	85	21	8706	0.001052126	2.977932271	0.095238095	0.021633551	1.664872188
BRD-A79465854_auranofin_T3M10_6.0_h_10.0_um	2	85	21	8706	0.001052126	2.977932271	0.095238095	0.021633551	1.664872188
BRD-K07303502_Arachidonyl trifluoro-methyl ketone_HEPG2_6.0_h_80.0_um	2	85	21	8706	0.001052126	2.977932271	0.095238095	0.021633551	1.664872188
BRD-K28366633_-666_A549_6.0_h_10.0_um	2	85	21	8706	0.001052126	2.977932271	0.095238095	0.021633551	1.664872188
BRD-K39120595_-666_MCF7_24.0_h_10.0_um	2	85	21	8706	0.001052126	2.977932271	0.095238095	0.021633551	1.664872188
BRD-K39503511_MK-0591_H1299_6.0_h_80.0_um	2	85	21	8706	0.001052126	2.977932271	0.095238095	0.021633551	1.664872188
BRD-K61829047_7b-cis_SW948_6.0_h_10.0_um	2	85	21	8706	0.001052126	2.977932271	0.095238095	0.021633551	1.664872188
BRD-K64800655_HY-11001_PC3_24.0_h_10.0_um	2	85	21	8706	0.001052126	2.977932271	0.095238095	0.021633551	1.664872188
BRD-K68065987_MK-2206_A549_24_h_3.33_um	2	85	21	8706	0.001052126	2.977932271	0.095238095	0.021633551	1.664872188
BRD-K75999307_NCGC00182357-01_A549_6.0_h_10.0_um	2	85	21	8706	0.001052126	2.977932271	0.095238095	0.021633551	1.664872188
BRD-K79404599_enzastaurin_A375_24_h_10_um	2	85	21	8706	0.001052126	2.977932271	0.095238095	0.021633551	1.664872188
BRD-K79779816_-666_VCAP_24.0_h_10.0_um	2	85	21	8706	0.001052126	2.977932271	0.095238095	0.021633551	1.664872188
BRD-K81528515_nilotinib_PC3_24_h_10_um	2	85	21	8706	0.001052126	2.977932271	0.095238095	0.021633551	1.664872188
BRD-K83213911_PF 750_CL34_6.0_h_80.0_um	2	85	21	8706	0.001052126	2.977932271	0.095238095	0.021633551	1.664872188
BRD-K86574132_-666_HT115_6.0_h_48.0_um	2	85	21	8706	0.001052126	2.977932271	0.095238095	0.021633551	1.664872188
BRD-K98404142_16beta-Bromoandrosterone_SKM1_6.0_h_11.1_um	2	85	21	8706	0.001052126	2.977932271	0.095238095	0.021633551	1.664872188
BRD-K12343256_trametinib_A375_24_h_1.11_um	3	194	21	8706	0.001062616	2.973623563	0.142857143	0.021820304	1.661139213
BRD-K93788137_PF-431396_HT29_24_h_10_um	3	194	21	8706	0.001062616	2.973623563	0.142857143	0.021820304	1.661139213
BRD-K35424586_-666_MCF7_24.0_h_10.0_um	3	195	21	8706	0.001083166	2.965305077	0.142857143	0.022044539	1.656698977
BRD-A42628519_IOPANIC ACID_HCC515_6.0_h_10.0_um	2	86	21	8706	0.001088466	2.963185311	0.095238095	0.022044539	1.656698977
BRD-A62025033_temsirolimus [CI779]_MDST8_6.0_h_10.0_um	2	86	21	8706	0.001088466	2.963185311	0.095238095	0.022044539	1.656698977
BRD-A84481105_thioridazine_U937_6.0_h_10.0_um	2	86	21	8706	0.001088466	2.963185311	0.095238095	0.022044539	1.656698977
BRD-A92177080_BETAMETHASONE ACETATE_HCC515_6.0_h_10.0_um	2	86	21	8706	0.001088466	2.963185311	0.095238095	0.022044539	1.656698977
BRD-A94756469_-666_A375_6.0_h_10.0_um	2	86	21	8706	0.001088466	2.963185311	0.095238095	0.022044539	1.656698977
BRD-K03618428_PP-110_SKLU1_6.0_h_22.2_um	2	86	21	8706	0.001088466	2.963185311	0.095238095	0.022044539	1.656698977
BRD-K12184916_-666_CL34_6.0_h_0.63_um	2	86	21	8706	0.001088466	2.963185311	0.095238095	0.022044539	1.656698977
BRD-K17210248_S1216_SKB_24.0_h_10.0_um	2	86	21	8706	0.001088466	2.963185311	0.095238095	0.022044539	1.656698977
BRD-K19295594_-666_HA1E_6.0_h_11.1_um	2	86	21	8706	0.001088466	2.963185311	0.095238095	0.022044539	1.656698977
BRD-K20526256_HG-14-10-04_MCF7_24_h_1.11_um	2	86	21	8706	0.001088466	2.963185311	0.095238095	0.022044539	1.656698977
BRD-K29395450_PIK-93_HEPG2_24_h_10_um	2	86	21	8706	0.001088466	2.963185311	0.095238095	0.022044539	1.656698977
BRD-K31706415_-666_HEPG2_6.0_h_10.0_um	2	86	21	8706	0.001088466	2.963185311	0.095238095	0.022044539	1.656698977
BRD-K42436189_AZ20_HA1E_24_h_3.33_um	2	86	21	8706	0.001088466	2.963185311	0.095238095	0.022044539	1.656698977
BRD-K50836978_Purvalanol A_MCF7_6.0_h_10.0_um	2	86	21	8706	0.001088466	2.963185311	0.095238095	0.022044539	1.656698977
BRD-K54233340_Dorsomorphin dihydrochloride_SKLU1_6.0_h_10.0_um	2	86	21	8706	0.001088466	2.963185311	0.095238095	0.022044539	1.656698977
BRD-K67868012_PI-103_HME1_3_h_10_um	2	86	21	8706	0.001088466	2.963185311	0.095238095	0.022044539	1.656698977
BRD-K68174511_-666_VCAP_24.0_h_10.0_um	2	86	21	8706	0.001088466	2.963185311	0.095238095	0.022044539	1.656698977
BRD-K71935468_-666_VCAP_24.0_h_10.0_um	2	86	21	8706	0.001088466	2.963185311	0.095238095	0.022044539	1.656698977
BRD-K73261812_-666_HA1E_24.0_h_10.0_um	2	86	21	8706	0.001088466	2.963185311	0.095238095	0.022044539	1.656698977
BRD-K77908580_entinostat_A375_24_h_1.11_um	2	86	21	8706	0.001088466	2.963185311	0.095238095	0.022044539	1.656698977
BRD-A55484088_BNTX maleate_A375_6.0_h_10.0_um	3	196	21	8706	0.001103995	2.957033008	0.142857143	0.022202463	1.653598839
BRD-A19500257_geldanamycin_HS578T_24_h_0.37_um	3	197	21	8706	0.001125105	2.948806881	0.142857143	0.022202463	1.653598839
BRD-A36275421_2-[(chloroacetyl)(3-chloro-4-methoxyphenyl)amino]-N-(2-phenylethyl)-2-thien-2-ylacetamide_MCF7_24.0_h_10.0_um	3	197	21	8706	0.001125105	2.948806881	0.142857143	0.022202463	1.653598839
BRD-A14178283_NP-004102_HEPG2_6.0_h_10.0_um	2	87	21	8706	0.001125593	2.948618733	0.095238095	0.022202463	1.653598839
BRD-A40639672_KETOROLAC TROMETHAMINE_HCC515_6.0_h_10.0_um	2	87	21	8706	0.001125593	2.948618733	0.095238095	0.022202463	1.653598839
BRD-A45498368_WYE-125132_A549_24_h_0.04_um	2	87	21	8706	0.001125593	2.948618733	0.095238095	0.022202463	1.653598839
BRD-A47513740_calyculin A_HCC515_6.0_h_10.0_um	2	87	21	8706	0.001125593	2.948618733	0.095238095	0.022202463	1.653598839
BRD-A76490030_2-[(chloroacetyl)(3,4-dimethylphenyl)amino]-N-cyclohexyl-2-pyridin-3-ylacetamide_A549_6.0_h_10.0_um	2	87	21	8706	0.001125593	2.948618733	0.095238095	0.022202463	1.653598839
BRD-K01877528_TL_HRAS26_HEPG2_6.0_h_10.0_um	2	87	21	8706	0.001125593	2.948618733	0.095238095	0.022202463	1.653598839
BRD-K19922318_16749996_HT115_6.0_h_10.0_um	2	87	21	8706	0.001125593	2.948618733	0.095238095	0.022202463	1.653598839
BRD-K21672174_Ro 28-1675 ?_HEPG2_6.0_h_160.0_um	2	87	21	8706	0.001125593	2.948618733	0.095238095	0.022202463	1.653598839
BRD-K24132293_PIPLARTINE_MCF7_6.0_h_10.0_um	2	87	21	8706	0.001125593	2.948618733	0.095238095	0.022202463	1.653598839
BRD-K24132293_piperlongumine (HPLC)_SNGM_6.0_h_10.0_um	2	87	21	8706	0.001125593	2.948618733	0.095238095	0.022202463	1.653598839
BRD-K28296557_Akt inhibitor IV_SKMEL28_6.0_h_10.0_um	2	87	21	8706	0.001125593	2.948618733	0.095238095	0.022202463	1.653598839
BRD-K35708212_-666_A549_24.0_h_10.0_um	2	87	21	8706	0.001125593	2.948618733	0.095238095	0.022202463	1.653598839
BRD-K36055864_-666_A375_6.0_h_10.0_um	2	87	21	8706	0.001125593	2.948618733	0.095238095	0.022202463	1.653598839
BRD-K68174511_-666_PHH_24.0_h_10.0_um	2	87	21	8706	0.001125593	2.948618733	0.095238095	0.022202463	1.653598839
BRD-K74402642_Chemistry 2804_A375_6.0_h_10.0_um	2	87	21	8706	0.001125593	2.948618733	0.095238095	0.022202463	1.653598839
BRD-K76401790_JNK-IN-5A_PC3_24_h_10_um	2	87	21	8706	0.001125593	2.948618733	0.095238095	0.022202463	1.653598839
BRD-K79759031_artesunate_PC3_24.0_h_10.0_um	2	87	21	8706	0.001125593	2.948618733	0.095238095	0.022202463	1.653598839
BRD-K89059493_-666_HEPG2_6.0_h_10.0_um	2	87	21	8706	0.001125593	2.948618733	0.095238095	0.022202463	1.653598839
BRD-A09539288_HOMATROPINE BROMIDE_MCF7_6.0_h_10.0_um	1	21	21	8706	0.001132073	2.946125429	0.047619048	0.022202463	1.653598839
BRD-A56592690_PX12_PC3_24.0_h_30.0_um	1	21	21	8706	0.001132073	2.946125429	0.047619048	0.022202463	1.653598839
BRD-A58564983_-666_A549_24.0_h_10.0_um	1	21	21	8706	0.001132073	2.946125429	0.047619048	0.022202463	1.653598839
BRD-K04534322_-666_MCF7_6.0_h_10.0_um	1	21	21	8706	0.001132073	2.946125429	0.047619048	0.022202463	1.653598839
BRD-K07996107_-666_MCF7_6.0_h_10.0_um	1	21	21	8706	0.001132073	2.946125429	0.047619048	0.022202463	1.653598839
BRD-K09907482_PRL-3 Inhibitor I_PC3_6.0_h_40.0_um	1	21	21	8706	0.001132073	2.946125429	0.047619048	0.022202463	1.653598839
BRD-K09991945_GSK-3 Inhibitor II_VCAP_24.0_h_10.0_um	1	21	21	8706	0.001132073	2.946125429	0.047619048	0.022202463	1.653598839
BRD-K15592317_CP466722_HA1E_24_h_3.33_um	1	21	21	8706	0.001132073	2.946125429	0.047619048	0.022202463	1.653598839
BRD-K19687926_lapatinib_BT20_3_h_0.37_um	1	21	21	8706	0.001132073	2.946125429	0.047619048	0.022202463	1.653598839
BRD-K19687926_lapatinib_HME1_3_h_0.37_um	1	21	21	8706	0.001132073	2.946125429	0.047619048	0.022202463	1.653598839
BRD-K21025364_NVP-TAE226_A549_24_h_1.11_um	1	21	21	8706	0.001132073	2.946125429	0.047619048	0.022202463	1.653598839
BRD-K36740062_GSK-1070916_A549_24_h_1.11_um	1	21	21	8706	0.001132073	2.946125429	0.047619048	0.022202463	1.653598839
BRD-K41652870_MLS-0435555.0001_MCF7_6.0_h_10.0_um	1	21	21	8706	0.001132073	2.946125429	0.047619048	0.022202463	1.653598839
BRD-K41895714_AS605240_A375_6.0_h_10.0_um	1	21	21	8706	0.001132073	2.946125429	0.047619048	0.022202463	1.653598839
BRD-K49712247_NCGC00167098-01_A375_6.0_h_10.0_um	1	21	21	8706	0.001132073	2.946125429	0.047619048	0.022202463	1.653598839
BRD-K52075715_OXIBENDAZOLE_VCAP_6.0_h_10.0_um	1	21	21	8706	0.001132073	2.946125429	0.047619048	0.022202463	1.653598839
BRD-K56751279_Y-39983_HS578T_3_h_0.04_um	1	21	21	8706	0.001132073	2.946125429	0.047619048	0.022202463	1.653598839
BRD-K57222227_INDOMETHACIN_PC3_24.0_h_10.0_um	1	21	21	8706	0.001132073	2.946125429	0.047619048	0.022202463	1.653598839
BRD-K57309821_-666_A375_6.0_h_10.0_um	1	21	21	8706	0.001132073	2.946125429	0.047619048	0.022202463	1.653598839
BRD-K62169556_-666_MCF7_6.0_h_10.0_um	1	21	21	8706	0.001132073	2.946125429	0.047619048	0.022202463	1.653598839
BRD-K68038686_-666_MCF7_24.0_h_10.0_um	1	21	21	8706	0.001132073	2.946125429	0.047619048	0.022202463	1.653598839
BRD-K72676686_Fluvoxamine maleate_PC3_6.0_h_10.0_um	1	21	21	8706	0.001132073	2.946125429	0.047619048	0.022202463	1.653598839
BRD-K83194053_4-(2-(6-chloroquinazolin-4-ylamino)ethyl)phenol CU-00000000029-2_VCAP_24.0_h_10.0_um	1	21	21	8706	0.001132073	2.946125429	0.047619048	0.022202463	1.653598839
BRD-K92202821_NCGC00166395-02_A375_6.0_h_10.0_um	1	21	21	8706	0.001132073	2.946125429	0.047619048	0.022202463	1.653598839
BRD-K97951054_NP-004527_VCAP_24.0_h_10.0_um	1	21	21	8706	0.001132073	2.946125429	0.047619048	0.022202463	1.653598839
BRD-K99252563_QL-XII-47_BT20_3_h_10_um	1	21	21	8706	0.001132073	2.946125429	0.047619048	0.022202463	1.653598839
BRD-U41416256_THZ-2-98-01_HS578T_3_h_10_um	1	21	21	8706	0.001132073	2.946125429	0.047619048	0.022202463	1.653598839
BRD-U51024685_HG-6-64-01_BT20_3_h_0.12_um	1	21	21	8706	0.001132073	2.946125429	0.047619048	0.022202463	1.653598839
BRD-U60236422_WH-4-025_SKBR3_3_h_0.12_um	1	21	21	8706	0.001132073	2.946125429	0.047619048	0.022202463	1.653598839
BRD-A24396574_celastrol_A549_24_h_3.33_um	3	198	21	8706	0.001146499	2.940626226	0.142857143	0.02245706	1.648647106
BRD-K32896438_-666_MCF7_24.0_h_10.0_um	3	198	21	8706	0.001146499	2.940626226	0.142857143	0.02245706	1.648647106
BRD-A18763547_-666_HEPG2_6.0_h_10.0_um	2	88	21	8706	0.001163514	2.934228362	0.095238095	0.022548097	1.646890113
BRD-A24396574_celastrol_HME1_3_h_1.11_um	2	88	21	8706	0.001163514	2.934228362	0.095238095	0.022548097	1.646890113
BRD-K04623885_BIBR1532_HT29_24.0_h_80.0_um	2	88	21	8706	0.001163514	2.934228362	0.095238095	0.022548097	1.646890113
BRD-K22631935_13224_MCF7_24.0_h_10.0_um	2	88	21	8706	0.001163514	2.934228362	0.095238095	0.022548097	1.646890113
BRD-K24132293_piperlongumine (HPLC)_HT115_6.0_h_10.0_um	2	88	21	8706	0.001163514	2.934228362	0.095238095	0.022548097	1.646890113
BRD-K26767475_NCGC00183255-01_A375_24.0_h_10.0_um	2	88	21	8706	0.001163514	2.934228362	0.095238095	0.022548097	1.646890113
BRD-K31342827_GF-109203X_NCIH1694_6.0_h_12.12_um	2	88	21	8706	0.001163514	2.934228362	0.095238095	0.022548097	1.646890113
BRD-K33379087_tivantinib_A375_24_h_10_um	2	88	21	8706	0.001163514	2.934228362	0.095238095	0.022548097	1.646890113
BRD-K40175214_torin-1_HS578T_24_h_1.11_um	2	88	21	8706	0.001163514	2.934228362	0.095238095	0.022548097	1.646890113
BRD-K44366801_NCGC00182371-01_A375_6.0_h_10.0_um	2	88	21	8706	0.001163514	2.934228362	0.095238095	0.022548097	1.646890113
BRD-K48654774_-666_HEPG2_6.0_h_10.0_um	2	88	21	8706	0.001163514	2.934228362	0.095238095	0.022548097	1.646890113
BRD-K53414658_-666_SNGM_6.0_h_10.0_um	2	88	21	8706	0.001163514	2.934228362	0.095238095	0.022548097	1.646890113
BRD-K61717269_-666_A375_6.0_h_10.0_um	2	88	21	8706	0.001163514	2.934228362	0.095238095	0.022548097	1.646890113
BRD-K74133369_495455_HEPG2_6.0_h_10.0_um	2	88	21	8706	0.001163514	2.934228362	0.095238095	0.022548097	1.646890113
BRD-K92202821_NCGC00166395-02_MCF7_24.0_h_10.0_um	2	88	21	8706	0.001163514	2.934228362	0.095238095	0.022548097	1.646890113
BRD-K93725829_ERK inhibitor 11e_A375_24.0_h_0.5_um	2	88	21	8706	0.001163514	2.934228362	0.095238095	0.022548097	1.646890113
BRD-K98548675_Parthenolide_U937_6.0_h_10.0_um	2	88	21	8706	0.001163514	2.934228362	0.095238095	0.022548097	1.646890113
BRD-K78867378_mw-A1-12_A375_24.0_h_10.0_um	3	199	21	8706	0.001168179	2.932490582	0.142857143	0.022624458	1.645421816
BRD-A18419789_Etoposide_A375_6.0_h_10.0_um	3	200	21	8706	0.001190147	2.924399495	0.142857143	0.022978195	1.638684091
BRD-A62809825_-666_A375_24.0_h_10.0_um	3	200	21	8706	0.001190147	2.924399495	0.142857143	0.022978195	1.638684091
BRD-K35960502_NICLOSAMIDE_HA1E_6.0_h_10.0_um	3	200	21	8706	0.001190147	2.924399495	0.142857143	0.022978195	1.638684091
BRD-K69852452_7241-4207_VCAP_24.0_h_10.0_um	3	200	21	8706	0.001190147	2.924399495	0.142857143	0.022978195	1.638684091
BRD-U64521890_XMD16-144_HT29_24_h_10_um	3	200	21	8706	0.001190147	2.924399495	0.142857143	0.022978195	1.638684091
BRD-K01976263_Emetine Dihydrochloride Hydrate (74)_A375_6.0_h_0.63_um	2	89	21	8706	0.001202236	2.920010171	0.095238095	0.023025235	1.637795927
BRD-K04623885_BIBR1532_PC3_24.0_h_80.0_um	2	89	21	8706	0.001202236	2.920010171	0.095238095	0.023025235	1.637795927
BRD-K08417745_SID 26681509_SKM1_6.0_h_88.8_um	2	89	21	8706	0.001202236	2.920010171	0.095238095	0.023025235	1.637795927
BRD-K08417745_SID 26681509_SKMEL28_6.0_h_88.8_um	2	89	21	8706	0.001202236	2.920010171	0.095238095	0.023025235	1.637795927
BRD-K08799216_pelitinib_A375_24_h_0.37_um	2	89	21	8706	0.001202236	2.920010171	0.095238095	0.023025235	1.637795927
BRD-K44432556_-666_A549_24.0_h_10.0_um	2	89	21	8706	0.001202236	2.920010171	0.095238095	0.023025235	1.637795927
BRD-K47150025_Ki 8751_A375_6.0_h_10.0_um	2	89	21	8706	0.001202236	2.920010171	0.095238095	0.023025235	1.637795927
BRD-K58347372_-666_VCAP_24.0_h_10.0_um	2	89	21	8706	0.001202236	2.920010171	0.095238095	0.023025235	1.637795927
BRD-K64890080_BI 2536_NCIH1836_6.0_h_10.0_um	2	89	21	8706	0.001202236	2.920010171	0.095238095	0.023025235	1.637795927
BRD-K66175015_S1011_A549_24.0_h_10.0_um	2	89	21	8706	0.001202236	2.920010171	0.095238095	0.023025235	1.637795927
BRD-K73261812_-666_WSUDLCL2_6.0_h_10.0_um	2	89	21	8706	0.001202236	2.920010171	0.095238095	0.023025235	1.637795927
BRD-K87726525_NCGC00182382-01_MCF7_24.0_h_10.0_um	2	89	21	8706	0.001202236	2.920010171	0.095238095	0.023025235	1.637795927
BRD-M86331534_BJM-ctd2-9_U937_6.0_h_10.0_um	2	89	21	8706	0.001202236	2.920010171	0.095238095	0.023025235	1.637795927
BRD-A58767537_afatinib_HCC515_24_h_1.11_um	2	90	21	8706	0.001241766	2.905960266	0.095238095	0.023156922	1.635319177
BRD-A66861218_BETAMETHASONE 17,21-DIPROPIONATE_HCC515_6.0_h_10.0_um	2	90	21	8706	0.001241766	2.905960266	0.095238095	0.023156922	1.635319177
BRD-A79465854_auranofin_PC3_24.0_h_10.0_um	2	90	21	8706	0.001241766	2.905960266	0.095238095	0.023156922	1.635319177
BRD-K00615600_AG14361_MCF7_24.0_h_25.0_um	2	90	21	8706	0.001241766	2.905960266	0.095238095	0.023156922	1.635319177
BRD-K03176945_7910663_A549_6.0_h_10.0_um	2	90	21	8706	0.001241766	2.905960266	0.095238095	0.023156922	1.635319177
BRD-K03222093_Cyclosporin A_MCF7_24.0_h_10.0_um	2	90	21	8706	0.001241766	2.905960266	0.095238095	0.023156922	1.635319177
BRD-K03736784_-666_A375_6.0_h_10.0_um	2	90	21	8706	0.001241766	2.905960266	0.095238095	0.023156922	1.635319177
BRD-K05979026_NCGC00241726-01_HT29_6.0_h_10.0_um	2	90	21	8706	0.001241766	2.905960266	0.095238095	0.023156922	1.635319177
BRD-K15409150_-666_A375_6.0_h_10.0_um	2	90	21	8706	0.001241766	2.905960266	0.095238095	0.023156922	1.635319177
BRD-K33164466_-666_HEPG2_6.0_h_10.0_um	2	90	21	8706	0.001241766	2.905960266	0.095238095	0.023156922	1.635319177
BRD-K35035132_MLS-0327420.0002_A549_6.0_h_10.0_um	2	90	21	8706	0.001241766	2.905960266	0.095238095	0.023156922	1.635319177
BRD-K65182930_NVP-AUY922_HCC515_24_h_0.04_um	2	90	21	8706	0.001241766	2.905960266	0.095238095	0.023156922	1.635319177
BRD-K77877933_-666_A375_6.0_h_10.0_um	2	90	21	8706	0.001241766	2.905960266	0.095238095	0.023156922	1.635319177
BRD-K80431395_TRICIRIBINE_HA1E_6.0_h_10.0_um	2	90	21	8706	0.001241766	2.905960266	0.095238095	0.023156922	1.635319177
BRD-K85606544_HKI-272_U937_6.0_h_10.0_um	2	90	21	8706	0.001241766	2.905960266	0.095238095	0.023156922	1.635319177
BRD-K86027709_-666_MCF7_24.0_h_10.0_um	2	90	21	8706	0.001241766	2.905960266	0.095238095	0.023156922	1.635319177
BRD-K94294671_A-1065_HA1E_6.0_h_10.0_um	2	90	21	8706	0.001241766	2.905960266	0.095238095	0.023156922	1.635319177
BRD-M86331534_BJM-ctd2-9_SNUC4_6.0_h_10.0_um	2	90	21	8706	0.001241766	2.905960266	0.095238095	0.023156922	1.635319177
BRD-U86922168_-666_PC3_24.0_h_10.0_um	2	90	21	8706	0.001241766	2.905960266	0.095238095	0.023156922	1.635319177
BRD-A80775386_GR-237_MCF7_6.0_h_10.0_um	1	22	21	8706	0.001243472	2.905364052	0.047619048	0.023156922	1.635319177
BRD-A84045418_Calpeptin_HA1E_24.0_h_10.0_um	1	22	21	8706	0.001243472	2.905364052	0.047619048	0.023156922	1.635319177
BRD-A98444709_-666_PC3_24.0_h_10.0_um	1	22	21	8706	0.001243472	2.905364052	0.047619048	0.023156922	1.635319177
BRD-K03063480_PF-477736_MCF7_24_h_0.12_um	1	22	21	8706	0.001243472	2.905364052	0.047619048	0.023156922	1.635319177
BRD-K04156788_-666_MCF7_24.0_h_10.0_um	1	22	21	8706	0.001243472	2.905364052	0.047619048	0.023156922	1.635319177
BRD-K07667918_linsitinib_BT20_3_h_10_um	1	22	21	8706	0.001243472	2.905364052	0.047619048	0.023156922	1.635319177
BRD-K10057859_NCGC00188537-01_VCAP_6.0_h_10.0_um	1	22	21	8706	0.001243472	2.905364052	0.047619048	0.023156922	1.635319177
BRD-K10882151_BO2 (inhibits RAD51)_PC3_6.0_h_40.0_um	1	22	21	8706	0.001243472	2.905364052	0.047619048	0.023156922	1.635319177
BRD-K15640888_Benzoic acid 5-amino-1-(4-methoxy-benzenesulfonyl)-1H-pyrazol-3-yl ester_VCAP_6.0_h_10.0_um	1	22	21	8706	0.001243472	2.905364052	0.047619048	0.023156922	1.635319177
BRD-K15891719_T018500_VCAP_24.0_h_10.0_um	1	22	21	8706	0.001243472	2.905364052	0.047619048	0.023156922	1.635319177
BRD-K25591257_-666_MCF7_6.0_h_10.0_um	1	22	21	8706	0.001243472	2.905364052	0.047619048	0.023156922	1.635319177
BRD-K32405725_E933505_HA1E_24.0_h_88.8_um	1	22	21	8706	0.001243472	2.905364052	0.047619048	0.023156922	1.635319177
BRD-K36354764_-666_PC3_6.0_h_10.0_um	1	22	21	8706	0.001243472	2.905364052	0.047619048	0.023156922	1.635319177
BRD-K43069600_12K-516S_A375_6.0_h_10.0_um	1	22	21	8706	0.001243472	2.905364052	0.047619048	0.023156922	1.635319177
BRD-K46017542_NCGC00241435-01_A375_6.0_h_10.0_um	1	22	21	8706	0.001243472	2.905364052	0.047619048	0.023156922	1.635319177
BRD-K49075727_nintedanib_MDAMB231_3_h_3.33_um	1	22	21	8706	0.001243472	2.905364052	0.047619048	0.023156922	1.635319177
BRD-K49328571_dasatinib_SKBR3_3_h_3.33_um	1	22	21	8706	0.001243472	2.905364052	0.047619048	0.023156922	1.635319177
BRD-K56343971_PLX-4032_MCF7_6.0_h_10.0_um	1	22	21	8706	0.001243472	2.905364052	0.047619048	0.023156922	1.635319177
BRD-K57080016_selumetinib_MDAMB231_3_h_0.37_um	1	22	21	8706	0.001243472	2.905364052	0.047619048	0.023156922	1.635319177
BRD-K58772419_AZD-6482_SKBR3_24_h_1.11_um	1	22	21	8706	0.001243472	2.905364052	0.047619048	0.023156922	1.635319177
BRD-K59962020_2858522_MCF7_6.0_h_10.0_um	1	22	21	8706	0.001243472	2.905364052	0.047619048	0.023156922	1.635319177
BRD-K60202068_N-(2-(4-(2-hydroxyethylamino)-6-(pyrrolidin-1-yl)-1,3,5-triazin-2-ylamino)phenyl)acetamide wh-gc-round5-31_VCAP_6.0_h_10.0_um	1	22	21	8706	0.001243472	2.905364052	0.047619048	0.023156922	1.635319177
BRD-K62012036_GR-108_PC3_24.0_h_10.0_um	1	22	21	8706	0.001243472	2.905364052	0.047619048	0.023156922	1.635319177
BRD-K76401790_JNK-IN-5A_A549_24_h_10_um	1	22	21	8706	0.001243472	2.905364052	0.047619048	0.023156922	1.635319177
BRD-K82395301_ST4066738_PC3_24.0_h_10.0_um	1	22	21	8706	0.001243472	2.905364052	0.047619048	0.023156922	1.635319177
BRD-K89085489_GR-103_HA1E_6.0_h_10.0_um	1	22	21	8706	0.001243472	2.905364052	0.047619048	0.023156922	1.635319177
BRD-K89224880_-666_PC3_6.0_h_10.0_um	1	22	21	8706	0.001243472	2.905364052	0.047619048	0.023156922	1.635319177
BRD-K76703230_YM-155_MCF7_24.0_h_0.31_um	3	203	21	8706	0.001257798	2.900389127	0.142857143	0.023409727	1.630603657
BRD-K99252563_QL-XII-47_LNCAP_24_h_3.33_um	3	204	21	8706	0.001280938	2.892471855	0.142857143	0.023635187	1.626440955
BRD-A17065207_-666_A375_6.0_h_10.0_um	2	91	21	8706	0.001282109	2.892074887	0.095238095	0.023635187	1.626440955
BRD-K01877528_TL_HRAS26_SKMEL28_6.0_h_10.0_um	2	91	21	8706	0.001282109	2.892074887	0.095238095	0.023635187	1.626440955
BRD-K12184916_-666_SW620_6.0_h_0.63_um	2	91	21	8706	0.001282109	2.892074887	0.095238095	0.023635187	1.626440955
BRD-K19295594_-666_HEPG2_6.0_h_11.1_um	2	91	21	8706	0.001282109	2.892074887	0.095238095	0.023635187	1.626440955
BRD-K25536815_-666_MCF7_24.0_h_10.0_um	2	91	21	8706	0.001282109	2.892074887	0.095238095	0.023635187	1.626440955
BRD-K29555132_ARACHIDONAMIDE_HCC515_6.0_h_10.0_um	2	91	21	8706	0.001282109	2.892074887	0.095238095	0.023635187	1.626440955
BRD-K36740062_GSK-1070916_HT29_24_h_10_um	2	91	21	8706	0.001282109	2.892074887	0.095238095	0.023635187	1.626440955
