TreatmentID	#overlap	#sample	#True	#all	pvalue	-log10.pvalue	Ratio	q value	-log10.qvalue
BRD-K49865102_HY-10254_HT29_6.0_h_10.0_um	2	78	21	8706	0.000819227	3.086595539	0.095238095	0.020499755	1.688251334
BRD-K64606589_-666_HCC515_6.0_h_10.0_um	2	78	21	8706	0.000819227	3.086595539	0.095238095	0.020499755	1.688251334
BRD-K93747373_HG-5-113-01_HCC515_24_h_3.33_um	2	78	21	8706	0.000819227	3.086595539	0.095238095	0.020499755	1.688251334
BRD-A76941896_Doxorubicin hydrochloride_PC3_24.0_h_10.0_um	3	181	21	8706	0.000819939	3.086218676	0.142857143	0.020499755	1.688251334
BRD-K21672174_Ro 28-1675 ?_HCC515_24.0_h_160.0_um	3	181	21	8706	0.000819939	3.086218676	0.142857143	0.020499755	1.688251334
BRD-A21584801_brivanib_BT20_3_h_0.04_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-A23637604_oxymetholone_VCAP_6.0_h_10.0_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-A28318179_-666_HEPG2_6.0_h_10.0_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-A43331270_niguldipine hydrochloride_VCAP_6.0_h_10.0_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-A56359832_zileuton_VCAP_6.0_h_10.0_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-A64933752_CV 1808_VCAP_24.0_h_10.0_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-A77467113_-666_MCF7_6.0_h_10.0_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-A84045418_Calpeptin_MCF7_24.0_h_10.0_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-A84481105_thioridazine_MCF7_6.0_h_10.0_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-A93255169_THALIDOMIDE_HCC515_24.0_h_10.0_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-A96897502_U-74389G_VCAP_6.0_h_10.0_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-K01253243_HY-10966_VCAP_6.0_h_10.0_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-K01877528_TL_HRAS26_SW948_6.0_h_10.0_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-K06147391_Telenzepine dihydrochloride_MCF7_6.0_h_10.0_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-K12513978_Fenbufen_MCF7_6.0_h_10.0_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-K15563106_-666_VCAP_24.0_h_177.6_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-K18910433_beta-estradiol_VCAP_6.0_h_10.0_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-K19540840_saracatinib_BT20_3_h_10_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-K20032655_T6129388_MCF7_6.0_h_10.0_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-K26838195_AST1306_A549_24_h_3.33_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-K31342827_GF 109203X_MCF7_24.0_h_10.0_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-K40738845_BMS-777607_HEPG2_24_h_1.11_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-K42125900_S1148_PC3_24.0_h_10.0_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-K42191735_buparlisib_SKBR3_3_h_0.04_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-K52075715_OXIBENDAZOLE_VCAP_6.0_h_10.0_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-K58938839_-666_MCF7_6.0_h_10.0_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-K67080878_-666_MCF7_6.0_h_10.0_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-K68143200_-666_HCC515_6.0_h_10.0_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-K74710236_-666_VCAP_6.0_h_10.0_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-K74840245_-666_A375_6.0_h_10.0_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-K76634210_Idoxuridine_PC3_24.0_h_10.0_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-K77547509_3-cyclohexyl-6-{4-[3-(trifluoromethyl)phenyl]piperazin-1-yl}pyrimidine-2,4(1H,3H)-dione_PC3_24.0_h_10.0_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-K79602928_-666_HT29_6.0_h_10.0_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-K80822897_NCGC00180994-01_HEPG2_6.0_h_10.0_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-K81142122_STK249718_HT29_6.0_h_10.0_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-K85606544_neratinib_BT20_24_h_0.04_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-K87726525_NCGC00182382-01_HT29_6.0_h_10.0_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-K92458042_NCGC00183260-01_VCAP_6.0_h_10.0_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-K92742972_2-({[2-(4-ethoxyphenyl)-5-methyl-1,3-oxazol-4-yl]methyl}thio)-N-(2-furylmethyl)acetamide MLS-0052895.0001_PC3_24.0_h_10.0_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-K98173387_-666_VCAP_24.0_h_10.0_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-U64289953_-666_HT29_6.0_h_10.0_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-U64521890_XMD16-144_BT20_3_h_1.11_um	1	18	21	8706	0.000828402	3.081758995	0.047619048	0.020499755	1.688251334
BRD-A19500257_geldanamycin_HT29_24_h_1.11_um	3	182	21	8706	0.000837048	3.077249841	0.142857143	0.020664569	1.684773646
BRD-K01436366_XMD-1150_LNCAP_24_h_10_um	3	182	21	8706	0.000837048	3.077249841	0.142857143	0.020664569	1.684773646
BRD-K04548931_EPIRUBICIN HYDROCHLORIDE_PC3_6.0_h_10.0_um	3	182	21	8706	0.000837048	3.077249841	0.142857143	0.020664569	1.684773646
BRD-K35960502_NICLOSAMIDE_HCC515_24.0_h_10.0_um	4	323	21	8706	0.00084896	3.071112932	0.19047619	0.020695264	1.684129023
BRD-A13122391_16-HYDROXYTRIPTOLIDE_EFO27_6.0_h_0.08_um	2	79	21	8706	0.000850246	3.070455519	0.095238095	0.020695264	1.684129023
BRD-A13122391_16-HYDROXYTRIPTOLIDE_MDST8_6.0_h_0.08_um	2	79	21	8706	0.000850246	3.070455519	0.095238095	0.020695264	1.684129023
BRD-A19500257_geldanamycin_NCIH596_6.0_h_10.0_um	2	79	21	8706	0.000850246	3.070455519	0.095238095	0.020695264	1.684129023
BRD-A64290322_Cyclosporin A_HA1E_24.0_h_10.0_um	2	79	21	8706	0.000850246	3.070455519	0.095238095	0.020695264	1.684129023
BRD-A72180425_K784-3188_A549_6.0_h_10.0_um	2	79	21	8706	0.000850246	3.070455519	0.095238095	0.020695264	1.684129023
BRD-A75144621_digoxin_VCAP_6.0_h_10.0_um	2	79	21	8706	0.000850246	3.070455519	0.095238095	0.020695264	1.684129023
BRD-K04548931_EPIRUBICIN HYDROCHLORIDE_HEPG2_6.0_h_10.0_um	2	79	21	8706	0.000850246	3.070455519	0.095238095	0.020695264	1.684129023
BRD-K16406336_METHYLENE BLUE_SKMEL28_6.0_h_10.0_um	2	79	21	8706	0.000850246	3.070455519	0.095238095	0.020695264	1.684129023
BRD-K21680192_mitoxantrone_MCF10A_3_h_0.37_um	2	79	21	8706	0.000850246	3.070455519	0.095238095	0.020695264	1.684129023
BRD-K31342827_GF-109203X_SNUC4_6.0_h_12.12_um	2	79	21	8706	0.000850246	3.070455519	0.095238095	0.020695264	1.684129023
BRD-K57080016_-666_NCIH2073_6.0_h_80.0_um	2	79	21	8706	0.000850246	3.070455519	0.095238095	0.020695264	1.684129023
BRD-K72414522_AZD-5438_HCC515_24_h_10_um	2	79	21	8706	0.000850246	3.070455519	0.095238095	0.020695264	1.684129023
BRD-K78867378_mw-A1-12_PL21_6.0_h_10.0_um	2	79	21	8706	0.000850246	3.070455519	0.095238095	0.020695264	1.684129023
BRD-K91290917_-666_ASC_24.0_h_10.0_um	2	79	21	8706	0.000850246	3.070455519	0.095238095	0.020695264	1.684129023
BRD-K94325918_-666_SKM1_6.0_h_10.0_um	2	79	21	8706	0.000850246	3.070455519	0.095238095	0.020695264	1.684129023
BRD-K98548675_Parthenolide_NOMO1_6.0_h_10.0_um	2	79	21	8706	0.000850246	3.070455519	0.095238095	0.020695264	1.684129023
BRD-K99964838_S1014_A549_24.0_h_10.0_um	2	79	21	8706	0.000850246	3.070455519	0.095238095	0.020695264	1.684129023
BRD-A19500257_geldanamycin_HS578T_24_h_0.37_um	3	183	21	8706	0.000854409	3.068334349	0.142857143	0.020764076	1.682687394
BRD-K64800655_PHA-793887_HCC515_24_h_10_um	3	183	21	8706	0.000854409	3.068334349	0.142857143	0.020764076	1.682687394
BRD-A11702965_230752_PC3_6.0_h_10.0_um	3	184	21	8706	0.000872024	3.059471614	0.142857143	0.021121541	1.675274404
BRD-K39484304_triptolide_PC3_24.0_h_10.0_um	3	184	21	8706	0.000872024	3.059471614	0.142857143	0.021121541	1.675274404
BRD-A13122391_16-HYDROXYTRIPTOLIDE_H1299_6.0_h_0.0799999982119_um	2	80	21	8706	0.000882003	3.054529725	0.095238095	0.021121541	1.675274404
BRD-A39093044_2-[(chloroacetyl)(3-methoxyphenyl)amino]-N-(2-phenylethyl)-2-thien-2-ylacetamide_A375_6.0_h_10.0_um	2	80	21	8706	0.000882003	3.054529725	0.095238095	0.021121541	1.675274404
BRD-K12343256_trametinib_MDAMB231_3_h_10_um	2	80	21	8706	0.000882003	3.054529725	0.095238095	0.021121541	1.675274404
BRD-K13390322_HY-50940_HEPG2_6.0_h_10.0_um	2	80	21	8706	0.000882003	3.054529725	0.095238095	0.021121541	1.675274404
BRD-K16189898_CHIR-99021_HME1_24_h_3.33_um	2	80	21	8706	0.000882003	3.054529725	0.095238095	0.021121541	1.675274404
BRD-K36529613_P0030_HA1E_6.0_h_10.0_um	2	80	21	8706	0.000882003	3.054529725	0.095238095	0.021121541	1.675274404
BRD-K37130586_Olopatadine hydrochloride_PC3_6.0_h_10.0_um	2	80	21	8706	0.000882003	3.054529725	0.095238095	0.021121541	1.675274404
BRD-K41895714_AS-605240_HEPG2_24_h_0.37_um	2	80	21	8706	0.000882003	3.054529725	0.095238095	0.021121541	1.675274404
BRD-K43389698_BMS-387032_MCF7_3_h_1.11_um	2	80	21	8706	0.000882003	3.054529725	0.095238095	0.021121541	1.675274404
BRD-K61829047_7b-cis_SKM1_6.0_h_10.0_um	2	80	21	8706	0.000882003	3.054529725	0.095238095	0.021121541	1.675274404
BRD-K62810658_-666_HT29_6.0_h_10.0_um	2	80	21	8706	0.000882003	3.054529725	0.095238095	0.021121541	1.675274404
BRD-K64800655_PHA-793887_HS578T_24_h_10_um	2	80	21	8706	0.000882003	3.054529725	0.095238095	0.021121541	1.675274404
BRD-K70578146_dactinomycin_HA1E_6.0_h_10.0_um	2	80	21	8706	0.000882003	3.054529725	0.095238095	0.021121541	1.675274404
BRD-K72703948_ZM-447439_A375_24_h_10_um	2	80	21	8706	0.000882003	3.054529725	0.095238095	0.021121541	1.675274404
BRD-K98548675_Parthenolide_NCIH1836_6.0_h_10.0_um	2	80	21	8706	0.000882003	3.054529725	0.095238095	0.021121541	1.675274404
BRD-U29336476_-666_HT29_6.0_h_10.0_um	2	80	21	8706	0.000882003	3.054529725	0.095238095	0.021121541	1.675274404
BRD-U29336476_-666_PC3_6.0_h_10.0_um	2	80	21	8706	0.000882003	3.054529725	0.095238095	0.021121541	1.675274404
BRD-K87909389_F3055_PC3_24.0_h_10.0_um	3	185	21	8706	0.000889895	3.050661059	0.142857143	0.021294357	1.671735469
BRD-A31107743_89671_A375_24.0_h_0.09_um	3	186	21	8706	0.000908025	3.041902118	0.142857143	0.021336189	1.67088315
BRD-A45889380_QUINACRINE HYDROCHLORIDE_SNGM_6.0_h_10.0_um	2	81	21	8706	0.000914507	3.038812766	0.095238095	0.021336189	1.67088315
BRD-A67788537_Salermide_JHUEM2_6.0_h_120.0_um	2	81	21	8706	0.000914507	3.038812766	0.095238095	0.021336189	1.67088315
BRD-K12502280_TG101348_NOMO1_6.0_h_11.1_um	2	81	21	8706	0.000914507	3.038812766	0.095238095	0.021336189	1.67088315
BRD-K13390322_AT-7519_LNCAP_3_h_0.37_um	2	81	21	8706	0.000914507	3.038812766	0.095238095	0.021336189	1.67088315
BRD-K47635719_-666_A549_24.0_h_10.0_um	2	81	21	8706	0.000914507	3.038812766	0.095238095	0.021336189	1.67088315
BRD-K69406317_-666_NEU_24.0_h_10.0_um	2	81	21	8706	0.000914507	3.038812766	0.095238095	0.021336189	1.67088315
BRD-K69650333_idarubicin hcl_PC3_6.0_h_10.0_um	2	81	21	8706	0.000914507	3.038812766	0.095238095	0.021336189	1.67088315
BRD-K82823804_PD 407824_HCC515_6.0_h_10.0_um	2	81	21	8706	0.000914507	3.038812766	0.095238095	0.021336189	1.67088315
BRD-K83336168_-666_HEPG2_6.0_h_10.0_um	2	81	21	8706	0.000914507	3.038812766	0.095238095	0.021336189	1.67088315
BRD-K92571446_WZ-3105_HS578T_24_h_0.12_um	2	81	21	8706	0.000914507	3.038812766	0.095238095	0.021336189	1.67088315
BRD-A19500257_geldanamycin_HT29_6.0_h_10.0_um	4	329	21	8706	0.000922655	3.034960872	0.19047619	0.021336189	1.67088315
BRD-A07875874_Cilnidipine_MCF7_24.0_h_10.0_um	1	19	21	8706	0.000924515	3.03408581	0.047619048	0.021336189	1.67088315
BRD-A18725729_2-[(chloroacetyl)(4-chlorophenyl)amino]-N-cyclohexyl-2-(4-methoxyphenyl)acetamide_VCAP_6.0_h_10.0_um	1	19	21	8706	0.000924515	3.03408581	0.047619048	0.021336189	1.67088315
BRD-A19248578_L5288-1MG_A375_6.0_h_10.0_um	1	19	21	8706	0.000924515	3.03408581	0.047619048	0.021336189	1.67088315
BRD-A30083233_NP-007374_VCAP_6.0_h_10.0_um	1	19	21	8706	0.000924515	3.03408581	0.047619048	0.021336189	1.67088315
BRD-A88774919_doxycycline_PC3_24.0_h_10.0_um	1	19	21	8706	0.000924515	3.03408581	0.047619048	0.021336189	1.67088315
BRD-A96456596_-666_NPC_24.0_h_10.0_um	1	19	21	8706	0.000924515	3.03408581	0.047619048	0.021336189	1.67088315
BRD-K05151076_-666_MCF7_6.0_h_10.0_um	1	19	21	8706	0.000924515	3.03408581	0.047619048	0.021336189	1.67088315
BRD-K05396879_15-delta prostaglandin J2_HT29_6.0_h_10.0_um	1	19	21	8706	0.000924515	3.03408581	0.047619048	0.021336189	1.67088315
BRD-K16406336_METHYLENE BLUE_PC3_6.0_h_10.0_um	1	19	21	8706	0.000924515	3.03408581	0.047619048	0.021336189	1.67088315
BRD-K18059480_-666_VCAP_6.0_h_10.0_um	1	19	21	8706	0.000924515	3.03408581	0.047619048	0.021336189	1.67088315
BRD-K19687926_lapatinib_A549_24_h_10_um	1	19	21	8706	0.000924515	3.03408581	0.047619048	0.021336189	1.67088315
BRD-K23984367_S1040_HT29_6.0_h_10.0_um	1	19	21	8706	0.000924515	3.03408581	0.047619048	0.021336189	1.67088315
BRD-K32795028_1-benzylimidazole_VCAP_6.0_h_10.0_um	1	19	21	8706	0.000924515	3.03408581	0.047619048	0.021336189	1.67088315
BRD-K37865504_LY-2183240_VCAP_24.0_h_10.0_um	1	19	21	8706	0.000924515	3.03408581	0.047619048	0.021336189	1.67088315
BRD-K39503511_MK-0591_HCC515_6.0_h_80.0_um	1	19	21	8706	0.000924515	3.03408581	0.047619048	0.021336189	1.67088315
BRD-K49810818_S-8599_HT29_6.0_h_10.0_um	1	19	21	8706	0.000924515	3.03408581	0.047619048	0.021336189	1.67088315
BRD-K57282030_JW-7-24-1_HS578T_24_h_0.12_um	1	19	21	8706	0.000924515	3.03408581	0.047619048	0.021336189	1.67088315
BRD-K58214070_N-{3-[(2-Chloro-acetyl)-(4-nitro-phenyl)-amino]-propyl}-2,2,2-trifluoro-acetamide_HT29_6.0_h_10.0_um	1	19	21	8706	0.000924515	3.03408581	0.047619048	0.021336189	1.67088315
BRD-K58900438_5122-2106_MCF7_6.0_h_10.0_um	1	19	21	8706	0.000924515	3.03408581	0.047619048	0.021336189	1.67088315
BRD-K59470558_MLS-0315848.0002_MCF7_6.0_h_10.0_um	1	19	21	8706	0.000924515	3.03408581	0.047619048	0.021336189	1.67088315
BRD-K64366758_-666_PC3_6.0_h_10.0_um	1	19	21	8706	0.000924515	3.03408581	0.047619048	0.021336189	1.67088315
BRD-K65955264_-666_VCAP_6.0_h_10.0_um	1	19	21	8706	0.000924515	3.03408581	0.047619048	0.021336189	1.67088315
BRD-K66296774_FLUVASTATIN_PC3_24.0_h_10.0_um	1	19	21	8706	0.000924515	3.03408581	0.047619048	0.021336189	1.67088315
BRD-K68174511_torin-2_BT20_3_h_1.11_um	1	19	21	8706	0.000924515	3.03408581	0.047619048	0.021336189	1.67088315
BRD-K69328504_L-690,488_HT29_6.0_h_10.0_um	1	19	21	8706	0.000924515	3.03408581	0.047619048	0.021336189	1.67088315
BRD-K72504866_-666_VCAP_6.0_h_10.0_um	1	19	21	8706	0.000924515	3.03408581	0.047619048	0.021336189	1.67088315
BRD-K72703948_S1103_SKB_24.0_h_10.0_um	1	19	21	8706	0.000924515	3.03408581	0.047619048	0.021336189	1.67088315
BRD-K76703230_YM-155_HT29_6.0_h_0.31_um	1	19	21	8706	0.000924515	3.03408581	0.047619048	0.021336189	1.67088315
BRD-K79404599_HY-10342_PC3_24.0_h_10.0_um	1	19	21	8706	0.000924515	3.03408581	0.047619048	0.021336189	1.67088315
BRD-K80970344_-666_HEPG2_6.0_h_10.0_um	1	19	21	8706	0.000924515	3.03408581	0.047619048	0.021336189	1.67088315
BRD-K81473043_-666_SW948_6.0_h_0.35_um	1	19	21	8706	0.000924515	3.03408581	0.047619048	0.021336189	1.67088315
BRD-K95435023_PHA-665752_MCF7_24_h_10_um	1	19	21	8706	0.000924515	3.03408581	0.047619048	0.021336189	1.67088315
BRD-K98824517_-666_VCAP_6.0_h_10.0_um	1	19	21	8706	0.000924515	3.03408581	0.047619048	0.021336189	1.67088315
BRD-K99964838_S1014_VCAP_24.0_h_10.0_um	1	19	21	8706	0.000924515	3.03408581	0.047619048	0.021336189	1.67088315
BRD-U22633929_XMD11-85H_LNCAP_3_h_10_um	1	19	21	8706	0.000924515	3.03408581	0.047619048	0.021336189	1.67088315
BRD-U64521890_XMD16-144_MDAMB231_24_h_0.37_um	1	19	21	8706	0.000924515	3.03408581	0.047619048	0.021336189	1.67088315
BRD-A15010982_10006350_NPC_24.0_h_10.0_um	3	187	21	8706	0.000926415	3.033194232	0.142857143	0.02134841	1.670634463
BRD-A19500257_geldanamycin_MCF10A_24_h_3.33_um	3	187	21	8706	0.000926415	3.033194232	0.142857143	0.02134841	1.670634463
BRD-A85860691_chaetocin_HT29_24.0_h_0.08_um	3	188	21	8706	0.000945068	3.024536853	0.142857143	0.021521799	1.667121429
BRD-K68336408_Tyrphostin AG 1478_HCC515_24.0_h_56.78_um	3	188	21	8706	0.000945068	3.024536853	0.142857143	0.021521799	1.667121429
BRD-A09349126_NORETHINDRONE ACETATE_VCAP_24.0_h_10.0_um	2	82	21	8706	0.000947765	3.02329945	0.095238095	0.021521799	1.667121429
BRD-A19500257_geldanamycin_U937_6.0_h_10.0_um	2	82	21	8706	0.000947765	3.02329945	0.095238095	0.021521799	1.667121429
BRD-A24643465_homoharringtonine_HT29_6.0_h_10.0_um	2	82	21	8706	0.000947765	3.02329945	0.095238095	0.021521799	1.667121429
BRD-A60245366_AS-601245_HS578T_3_h_10_um	2	82	21	8706	0.000947765	3.02329945	0.095238095	0.021521799	1.667121429
BRD-A74904029_EI-231_MCF7_24.0_h_10.0_um	2	82	21	8706	0.000947765	3.02329945	0.095238095	0.021521799	1.667121429
BRD-K20696416_NVP-AEW541_HS578T_24_h_10_um	2	82	21	8706	0.000947765	3.02329945	0.095238095	0.021521799	1.667121429
BRD-K20696416_NVP-AEW541_MCF10A_24_h_10_um	2	82	21	8706	0.000947765	3.02329945	0.095238095	0.021521799	1.667121429
BRD-K24132293_piperlongumine (HPLC)_AGS_6.0_h_10.0_um	2	82	21	8706	0.000947765	3.02329945	0.095238095	0.021521799	1.667121429
BRD-K41895714_AS605240_RKO_6.0_h_10.0_um	2	82	21	8706	0.000947765	3.02329945	0.095238095	0.021521799	1.667121429
BRD-K43389698_BMS-387032_A549_24_h_0.37_um	2	82	21	8706	0.000947765	3.02329945	0.095238095	0.021521799	1.667121429
BRD-K48970916_Danazol_VCAP_24.0_h_10.0_um	2	82	21	8706	0.000947765	3.02329945	0.095238095	0.021521799	1.667121429
BRD-K64890080_BI 2536_CL34_6.0_h_10.0_um	2	82	21	8706	0.000947765	3.02329945	0.095238095	0.021521799	1.667121429
BRD-K68336408_Tyrphostin AG 1478_SKM1_6.0_h_56.78_um	2	82	21	8706	0.000947765	3.02329945	0.095238095	0.021521799	1.667121429
BRD-K70401845_erlotinib_SKBR3_24_h_10_um	2	82	21	8706	0.000947765	3.02329945	0.095238095	0.021521799	1.667121429
BRD-K85606544_neratinib_HCC515_24_h_0.04_um	2	82	21	8706	0.000947765	3.02329945	0.095238095	0.021521799	1.667121429
BRD-K91370081_-666_HT29_6.0_h_10.0_um	2	82	21	8706	0.000947765	3.02329945	0.095238095	0.021521799	1.667121429
BRD-K96799727_-666_A375_24.0_h_10.0_um	2	82	21	8706	0.000947765	3.02329945	0.095238095	0.021521799	1.667121429
BRD-K98490050_AMSACRINE_MCF7_6.0_h_10.0_um	2	82	21	8706	0.000947765	3.02329945	0.095238095	0.021521799	1.667121429
BRD-A28105619_curcubitacin I_NCIH1836_6.0_h_10.0_um	2	83	21	8706	0.000981782	3.007984779	0.095238095	0.022117005	1.655273692
BRD-A35588707_TENIPOSIDE_PL21_6.0_h_1.25_um	2	83	21	8706	0.000981782	3.007984779	0.095238095	0.022117005	1.655273692
BRD-A36630025_-666_AGS_6.0_h_0.35_um	2	83	21	8706	0.000981782	3.007984779	0.095238095	0.022117005	1.655273692
BRD-A45498368_WYE-125132_HEPG2_24_h_1.11_um	2	83	21	8706	0.000981782	3.007984779	0.095238095	0.022117005	1.655273692
BRD-K00615600_AG14361_TYKNU_6.0_h_25.0_um	2	83	21	8706	0.000981782	3.007984779	0.095238095	0.022117005	1.655273692
BRD-K10207760_-666_NPC_24.0_h_10.0_um	2	83	21	8706	0.000981782	3.007984779	0.095238095	0.022117005	1.655273692
BRD-K17140735_-666_WSUDLCL2_6.0_h_11.1_um	2	83	21	8706	0.000981782	3.007984779	0.095238095	0.022117005	1.655273692
BRD-K43389698_BMS-387032_LNCAP_24_h_0.37_um	2	83	21	8706	0.000981782	3.007984779	0.095238095	0.022117005	1.655273692
BRD-K43389698_BMS-387032_LNCAP_3_h_1.11_um	2	83	21	8706	0.000981782	3.007984779	0.095238095	0.022117005	1.655273692
BRD-K87947369_VX-680_SNGM_6.0_h_10.0_um	2	83	21	8706	0.000981782	3.007984779	0.095238095	0.022117005	1.655273692
BRD-U44618005_-666_HA1E_6.0_h_10.0_um	2	83	21	8706	0.000981782	3.007984779	0.095238095	0.022117005	1.655273692
BRD-K39484304_triptolide_PC3_6.0_h_10.0_um	3	191	21	8706	0.001002623	2.998862396	0.142857143	0.022146724	1.654690499
BRD-K79090631_CGP-60474_HME1_3_h_0.12_um	3	191	21	8706	0.001002623	2.998862396	0.142857143	0.022146724	1.654690499
BRD-A13122391_16-HYDROXYTRIPTOLIDE_SNUC4_6.0_h_0.08_um	2	84	21	8706	0.001016567	2.992863934	0.095238095	0.022146724	1.654690499
BRD-K07061353_7909011_PC3_24.0_h_10.0_um	2	84	21	8706	0.001016567	2.992863934	0.095238095	0.022146724	1.654690499
BRD-K13662825_dinaciclib_PC3_24_h_0.37_um	2	84	21	8706	0.001016567	2.992863934	0.095238095	0.022146724	1.654690499
BRD-K19220233_JNK-9L_MCF10A_3_h_1.11_um	2	84	21	8706	0.001016567	2.992863934	0.095238095	0.022146724	1.654690499
BRD-K23875128_Rho kinase inhibitor III [rockout]_HCC515_24.0_h_10.0_um	2	84	21	8706	0.001016567	2.992863934	0.095238095	0.022146724	1.654690499
BRD-K31542390_Mycophenolic acid_HCC515_24.0_h_10.0_um	2	84	21	8706	0.001016567	2.992863934	0.095238095	0.022146724	1.654690499
BRD-K41410256_balsalazide_VCAP_24.0_h_10.0_um	2	84	21	8706	0.001016567	2.992863934	0.095238095	0.022146724	1.654690499
BRD-K43389698_BMS-387032_SKBR3_3_h_10_um	2	84	21	8706	0.001016567	2.992863934	0.095238095	0.022146724	1.654690499
BRD-K55991774_BAS 09104376_VCAP_24.0_h_10.0_um	2	84	21	8706	0.001016567	2.992863934	0.095238095	0.022146724	1.654690499
BRD-K64890080_BI 2536_U937_6.0_h_10.0_um	2	84	21	8706	0.001016567	2.992863934	0.095238095	0.022146724	1.654690499
BRD-K81651477_Parthenolide_LOVO_6.0_h_20.0_um	2	84	21	8706	0.001016567	2.992863934	0.095238095	0.022146724	1.654690499
BRD-K83988098_S1142_A549_24.0_h_10.0_um	2	84	21	8706	0.001016567	2.992863934	0.095238095	0.022146724	1.654690499
BRD-K92317137_-666_SNUC5_6.0_h_10.0_um	2	84	21	8706	0.001016567	2.992863934	0.095238095	0.022146724	1.654690499
BRD-A19500257_geldanamycin_HS578T_24_h_3.33_um	3	192	21	8706	0.001022347	2.990401728	0.142857143	0.022146724	1.654690499
BRD-A16581344_7226698_VCAP_24.0_h_10.0_um	1	20	21	8706	0.001025747	2.988959752	0.047619048	0.022146724	1.654690499
